guid,plant_type,plant_origin,light_requirement,wind_tolerance,growth_rate,frost_resistant,is_evergreen,is_native,plant_height,plant_width,flower_color,flowering_month,climate_zone
NZOR-6-17582,Annual/Perennial,"Australia, New Zealand",Half Sun / Half Shade,Sheltered,Fast,Tender,Yes,Yes,0.1,0,,,
NZOR-6-18273,Shrub,"E. Asia, Himalayas, Europe",Full Sun to Part Shade,Medium,Fast,Hardy,No,No,6,2,Blue Mauve Pink Purple Red White,"August, September, October, November","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
NZOR-6-18331,Shrub,East Asia,Full Sun to Part Shade,Wind Tolerant,Fast,Hardy,No,No,4,2,,,
NZOR-6-18331,Shrub,East Asia,Full Sun to Part Shade,Wind/Salt tolerant,Fast,Hardy,No,No,4,2,Mauve,"January, February, March, April, May, June, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-18458,Tree,S Africa,Full Sun,Sheltered,Fast,Tender,Yes,No,6,4,,,
NZOR-6-18769,Annual/Perennial,India and SE Asia,Full Sun to Part Shade,Medium,Very fast,Tender,Yes,No,0.5,0.2,Mauve Pink Red White,,"[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
NZOR-6-19497,Shrub,India,Moderate/Dappled Shade,Sheltered,Medium,Tender,Yes,No,2,2.5,Pink Red White,"July, August, September","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-19651,Shrub,"Argentina, Brazil, Uraguay",Full Sun to Part Shade,Medium,Fast,Marginal,Yes,No,2,0.9,Blue,"January, February, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-19823,Annual/Perennial,Eastern USA,Full Sun to Part Shade,Medium,Fast,,No,No,0.3,0.3,Mauve Orange Pink Purple Red White Yellow,"January, February, March, April, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-20104,Shrub,Central America,Moderate/Dappled Shade,Sheltered,Medium,Tender,Yes,No,3,2,Orange Pink,"August, September, October","[{""Zone"": 11}, {""Zone"": 12}]"
NZOR-6-20389,Annual/Perennial,South America,Full Sun to Part Shade,Sheltered,Fast,Hardy,Yes,No,1.5,0.3,Green Pink Red White,"January, February, March, April, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-21393,Tree,Eastern USA,Full Sun to Part Shade,Medium,Fast,Hardy,Yes,No,20,10,,,
NZOR-6-21683,Bulb/Corm/Tuber,S Africa,Full Sun to Part Shade,Medium,Very fast,Tender,No,No,0.5,0.5,Red,"January, February, March, April, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-23404,Herb,"Europe, Asia",Full Sun to Part Shade,Medium,Fast,Hardy,Yes,No,0.5,1,,,
NZOR-6-23489,Climber/Creeper,Central Asia - Himalayas,Half Sun / Half Shade,Medium,Fast,Hardy,No,No,9,0.1,Cream White,"March, April, May","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
NZOR-6-23825,Annual/Perennial,China and Russia,Full Sun to Part Shade,Medium,Fast,Hardy,Yes,No,0.6,0.3,Blue Pink Purple White,"January, February, March, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-24445,Bulb/Corm/Tuber,New Zealand,Moderate/Dappled Shade,Medium,Slow,Tender,Yes,No,1,1,White,"October, November",[]
NZOR-6-24915,Annual/Perennial,Eastern China,Moderate/Dappled Shade,Medium,Medium,Hardy,Yes,No,0.4,1,White,"January, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-25484,Shrub,Mediteranean Europe,Full Sun,Wind Tolerant,Fast,Hardy,Yes,No,0.6,0.9,Blue,"September, October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-25961,Annual/Perennial,Mediteranean,Full Sun,Wind Tolerant,Medium,Hardy,No,No,1,0.5,Blue White,"January, February, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 12}]"
NZOR-6-26316,Herb,Mediterranean,Full Sun to Part Shade,Medium,Fast,Hardy,Yes,No,0.8,1,Blue,"January, February, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-26513,Grasses & Bamboos,Taiwan and Southern China,,,Fast,Marginal,Yes,No,15,5,,,
NZOR-6-26969,Tree,South Eastern Europe and Southern Asia,Full Sun,Wind Tolerant,Fast,Marginal,No,No,12,3.5,Green,,"[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-27291,Shrub,"Afghanistan, North India, Nepal, Pakistan and China",Full Sun,Sheltered,Slow,Marginal,No,No,3.5,2,Blue,"January, February, March, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-27594,Shrub,South Island of New Zealand,Full Sun,Wind/Salt tolerant,Fast,Marginal,Yes,No,0.9,1.2,White Yellow,,"[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-28200,Tree,Europe from Sweden to Scicily,Half Sun / Half Shade,Medium,Medium,Hardy,No,No,20,5,Yellow,"September, October, November","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
NZOR-6-28200,Tree,Europe,Half Sun / Half Shade,Medium,Medium,Hardy,No,No,21,12,Yellow,"September, October, November","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-28200,Tree,Europe,Half Sun / Half Shade,Medium,Medium,Hardy,No,No,20,5,Yellow,"September, October, November","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
NZOR-6-28590,Bulb/Corm/Tuber,Pacific Islands and Tropical Asia,Moderate/Dappled Shade,Sheltered,Fast,Tender,Yes,No,3,0.9,Red,"January, February, March, April, May, June, July, August, September, October, November, December","[{""Zone"": 11}, {""Zone"": 12}]"
NZOR-6-29267,Bulb/Corm/Tuber,China,Full Sun to Part Shade,Medium,Fast,Hardy,No,No,2,0.3,White,"January, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-29275,Annual/Perennial,Europe,Full Sun to Part Shade,Medium,Fast,Hardy,No,No,0.3,0.2,White,"January, February, September, October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-29847,Tree,Eastern U.S.A,Full Sun,Sheltered,Medium,Hardy,Yes,No,15,6,,,
NZOR-6-30892,Shrub,China,Half Sun / Half Shade,Medium,Fast,Tender,Yes,No,1,0.8,Cream White,"January, February, March, December","[{""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-30892,Shrub,China,Half Sun / Half Shade,Medium,Fast,Tender,Yes,No,0.5,1.5,Cream White,"January, February, March, December","[{""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-30892,Shrub,China,Half Sun / Half Shade,Medium,Fast,Tender,Yes,No,1,0.5,Cream White,"January, February, March, December","[{""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-31357,Shrub,"China, Japan",Half Sun / Half Shade,Medium,Medium,Marginal,Yes,No,2,1.5,Pink White,"May, June, July, August","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-31357,Shrub,"China, Japan",Half Sun / Half Shade,Medium,Medium,Tender,Yes,No,2,2,Cream White,"May, June, July, August","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-31400,Tree,Germany,Full Sun,Wind Tolerant,Slow,Hardy,Yes,No,6,2.5,,,
NZOR-6-31468,Fruit/Nut Plants,North america,Half Sun / Half Shade,Medium,Fast,Hardy,No,No,1.5,1.5,Pink White,"January, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
NZOR-6-32507,Bulb/Corm/Tuber,"Alps, Pyrenees and Balkans",Half Sun / Half Shade,Wind Tolerant,Fast,Hardy,No,No,0.2,0.1,Blue Mauve Purple White,"July, August, September","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
NZOR-6-3367,Fruit/Nut Plants,South East Asia,Full Sun,Sheltered,Fast,Tender,Yes,No,4,3.5,White,"September, October, November","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-3367,Fruit/Nut Plants,South East Asia,Full Sun,Sheltered,Fast,Tender,Yes,No,4,3.5,White,"September, October, November","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-33872,Shrub,East Africa,Full Sun to Part Shade,Medium,Fast,Tender,Yes,No,3,1.5,Red,"January, February, March, December","[{""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-3395,Tree,South East U.S.A,Full Sun to Part Shade,Sheltered,Medium,Hardy,No,No,10,10,Cream White,"January, February, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-34099,Fruit/Nut Plants,Asia,Full Sun,Sheltered,Fast,Tender,Yes,No,5,4,White,"January, February, March, April, May, June, July, August, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-34099,Fruit/Nut Plants,Asia,Full Sun,Medium,Fast,Tender,Yes,No,3,2,White,"January, February, March, April, May, June, July, August, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-34099,Fruit/Nut Plants,Asia,Full Sun,Medium,Fast,Tender,Yes,No,3,2,White,"March, April, May, June, July, August, September, October, November","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-34472,Ferns,"Asia, Africa, Europe",Half Sun / Half Shade,Sheltered,Fast,Hardy,No,No,2,1.5,,,
NZOR-6-34926,Shrub,Mediterranean,Full Sun to Part Shade,Wind Tolerant,Fast,,Yes,No,1,0.5,Blue Mauve Purple,"October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-34926,Shrub,Mediterranean,Full Sun,Wind/Salt tolerant,Fast,Hardy,Yes,No,0.8,0.8,Blue Mauve,"October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-34926,Shrub,Mediterranean,Full Sun to Part Shade,Wind Tolerant,Fast,,Yes,No,0.6,0.9,Blue Mauve Purple,"October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-34926,Shrub,Mediterranean,Full Sun to Part Shade,Wind Tolerant,Fast,Hardy,Yes,No,0.6,0.7,Blue,"October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-34926,Shrub,Mediterranean,Full Sun to Part Shade,Wind Tolerant,Fast,Hardy,Yes,No,0.4,0.4,Pink White,"October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-35259,Climber/Creeper,"Canary Islands, Tunisia, Algeria and Morocco",Moderate/Dappled Shade,Wind Tolerant,Fast,Marginal,Yes,No,8,8,,,
NZOR-6-35408,Annual/Perennial,Mediterranean,Full Sun,Medium,Fast,Hardy,No,No,0.6,0.5,Assorted Blue Cream Mauve Pink Purple Yellow,"January, February, March, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-35673,Tree,California,Full Sun,Wind Tolerant,Fast,Hardy,Yes,No,10,2,,,
NZOR-6-36661,Tree,Japan,Full Sun,Medium,Fast,Hardy,No,No,30,6,,,
NZOR-6-36968,Shrub,New Zealand,Full Sun to Part Shade,Sheltered,Fast,Tender,Yes,No,5,4,,,
NZOR-6-37048,Annual/Perennial,"China, Tibet and the Himalayas",Half Sun / Half Shade,Sheltered,Slow,Tender,Yes,No,2,1,Orange,"January, February, March, April","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}, {""Zone"": 12}]"
NZOR-6-37385,Shrub,Japan,Full Sun,Medium,Medium,Hardy,Yes,No,9,2,,,
NZOR-6-37744,Annual/Perennial,South Africa,Full Sun,Medium,Fast,Hardy,Yes,No,0.2,3,Yellow,"February, March, April, May","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-3795,Annual/Perennial,Chile and Argentina,Full Sun to Part Shade,Wind Tolerant,Fast,Hardy,No,No,0.9,0.6,Yellow,"September, October, November","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-38501,Annual/Perennial,Sub Arctic Regions,Full Sun to Part Shade,Sheltered,Fast,Tender,Yes,No,0.5,0,Orange Pink Red White Yellow,"May, June, July, August, September","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-38702,Annual/Perennial,"Peru, Argentina",Full Sun,Sheltered,Fast,Tender,Yes,No,0.6,0.3,Assorted,,"[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-40182,Shrub,Western USA,Full Sun to Part Shade,Sheltered,Fast,Marginal,Yes,No,4,4,,,
NZOR-6-41164,Annual/Perennial,N Europe,Full Sun to Part Shade,Wind Tolerant,Fast,Hardy,Yes,No,0.2,0.3,Assorted Pink Red White,"January, February, March, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-42018,Shrub,Cile and Peru,Full Sun to Part Shade,Sheltered,Fast,Tender,No,No,5,2,Blue Purple,"January, February, March, April, May, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-42120,Tree,,Full Sun to Part Shade,Medium,Fast,Hardy,No,No,15,5,Yellow,"September, October","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
NZOR-6-42159,Bulb/Corm/Tuber,South Africa,Full Sun to Part Shade,Medium,Fast,Tender,No,No,0.4,0.1,Cream White,"September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-438,Tree,SW USA,Half Sun / Half Shade,Medium,Very fast,Hardy,Yes,No,15,6,,,
NZOR-6-44157,Annual/Perennial,N European,Full Sun to Part Shade,Wind Tolerant,Fast,Hardy,Yes,No,0.5,0.3,Mauve Pink Purple Red White,"January, February, March, April, October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-44285,Tree,Canadian Rockies,Full Sun to Part Shade,Wind Tolerant,Slow,Hardy,Yes,No,6,30,,,
NZOR-6-45202,Annual/Perennial,S Africa,Full Sun to Part Shade,Wind/Salt tolerant,Fast,Tender,Yes,No,1.2,0.5,Golden Yellow,"January, February, March, April, May, June, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-4564,Annual/Perennial,The Balkans,Half Sun / Half Shade,Medium,Very fast,Hardy,Yes,No,0.3,1.5,Blue Mauve Purple,"September, October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-4778,Bulb/Corm/Tuber,"China, Taiwan",Full Sun to Part Shade,Medium,Very fast,Hardy,No,No,1,0.2,White,"November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-48840,Shrub,North America,Full Sun to Part Shade,Wind Tolerant,Slow,Hardy,Yes,No,0.3,2,,,
NZOR-6-48840,Shrub,North America,Full Sun to Part Shade,Wind Tolerant,Slow,Marginal,Yes,No,0.1,1.8,,,
NZOR-6-48863,Annual/Perennial,Asia Minor,Moderate/Dappled Shade,Sheltered,Fast,Tender,Yes,No,0.3,0.3,Mauve Pink Red White,"May, June, July, August, September","[{""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-49613,Climber/Creeper,South America,Full Sun to Part Shade,Medium,Fast,Tender,Yes,No,5,0,Pink White,"January, February, March, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-50612,Annual/Perennial,Cultivar bred in New Zealand,Full Sun to Part Shade,Wind/Salt tolerant,Fast,Hardy,Yes,No,2,4,Yellow,"January, February, March, October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-51314,Tree,Eastern USA,Full Sun to Part Shade,Wind Tolerant,Fast,Hardy,No,No,30,15,Golden Yellow,"January, February, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-51333,Tree,Eastern USA,Full Sun to Part Shade,Wind Tolerant,Fast,Hardy,No,No,15,7,,,
NZOR-6-51892,Shrub,"Europe, Asia",Full Sun,Wind Tolerant,Slow,Hardy,Yes,No,0.8,0.2,,,
NZOR-6-51892,Tree,"Europe, Asia",Full Sun,Wind Tolerant,Slow,Hardy,Yes,No,3.5,1.2,,,
NZOR-6-52538,Tree,,Full Sun,Sheltered,Very fast,Hardy,Yes,No,15,8,,,
NZOR-6-53243,Annual/Perennial,SW Asia,Full Sun,Sheltered,Fast,Hardy,No,No,0.9,0.9,Orange Pink Red,"January, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
NZOR-6-53281,Annual/Perennial,USA,Full Sun,Wind Tolerant,Fast,Hardy,No,No,1.2,0.5,Pink Purple White,"January, February, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-53281,Annual/Perennial,USA,Full Sun,Wind Tolerant,Fast,Hardy,No,No,1.2,0.5,Pink Purple White,"January, February, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-53452,Bulb/Corm/Tuber,Europe and Central Asia,Full Sun to Part Shade,Medium,Fast,Hardy,No,No,1.2,0.6,Blue Purple,"January, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-53719,Shrub,Brazil and Central America,Full Sun to Part Shade,Sheltered,Fast,Tender,Yes,No,1.2,1,Yellow,"January, October, November, December","[{""Zone"": 11}, {""Zone"": 12}]"
NZOR-6-55022,Annual/Perennial,"Cyprus, Turkey, the Mediterranean, Western Asia, the Arabian Peninsula",Full Sun,Medium,Medium,Tender,Yes,No,0.5,0.5,White,"January, February, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-55187,Annual/Perennial,N. America,Full Sun to Part Shade,Medium,Very fast,Hardy,No,No,0.6,0.5,Mauve,"January, February, March, April, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-55408,Annual/Perennial,Texas,Full Sun to Part Shade,Medium,Fast,,Yes,No,0.45,0.45,Mauve Pink White,"January, February, March, October, November, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-58006,Annual/Perennial,Asia,Full Sun,Medium,Fast,Hardy,Yes,No,1.2,1,Golden,"January, February, March, April, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-5809,Bulb/Corm/Tuber,S Africa,Full Sun to Part Shade,Wind Tolerant,Fast,Tender,No,No,0.8,0.2,White,"January, February, March, September, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-58463,Tree,"W China , N Himalayas",Full Sun,Wind Tolerant,Fast,Marginal,Yes,No,10,2.5,,,
NZOR-6-59580,Tree,New Zealand,Half Sun / Half Shade,Sheltered,Medium,Marginal,Yes,No,10,4,,,
NZOR-6-59782,Vegetable,India,Full Sun,Sheltered,Fast,Tender,No,No,0.5,1.8,Yellow,"January, February, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 11}, {""Zone"": 12}]"
NZOR-6-59794,Vegetable,Tropical America,Full Sun,Medium,Very fast,Tender,No,No,2.5,1.5,Purple Yellow,"January, February, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-6082,Tree,"Japan, NE Asia",Full Sun,Wind Tolerant,Slow,Hardy,Yes,No,25,7,,,
NZOR-6-61259,Annual/Perennial,Japan and Taiwan,Full Shade,,,,No,No,0,0,Cream,"October, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-61454,Annual/Perennial,Transvaal,Full Sun to Part Shade,Sheltered,Very fast,Tender,Yes,No,0.6,0.2,Assorted Cream Golden Mauve Orange Pink Red White Yellow,,"[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-61846,Fruit/Nut Plants,China,Full Sun to Part Shade,Medium,Fast,Marginal,No,No,3,3,White Yellow,"November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-62017,Grasses & Bamboos,Europe,Full Sun to Part Shade,Wind Tolerant,Fast,,No,No,0.2,0.4,,,
NZOR-6-62340,Tree,Hybrid introduced from France.,Full Sun to Part Shade,Sheltered,Slow,Marginal,Yes,No,10,4,,,
NZOR-6-62340,Tree,Spain and Morocco,Full Sun to Part Shade,Sheltered,Slow,Hardy,Yes,No,12,6,,,
NZOR-6-6444,Annual/Perennial,Mediterranean,Full Sun to Part Shade,Medium,Fast,,Yes,No,0.4,0.15,Cream Mauve Pink Red White,,"[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-65757,Shrub,"Europe, N. Iran, Algeria",Full Sun to Part Shade,Wind/Salt tolerant,Medium,Hardy,Yes,No,15,2.5,,,
NZOR-6-65757,Shrub,"Europe, N. Iran, Algeria",Full Sun to Part Shade,Wind/Salt tolerant,Medium,Hardy,Yes,No,15,2.5,,,
NZOR-6-66177,Annual/Perennial,Europe,Full Sun to Part Shade,Sheltered,Fast,Hardy,No,No,1,1,White,"January, February, November, December","[{""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-66268,Shrub,Himalayas to SE China and Japan,Full Sun to Part Shade,Medium,Fast,Marginal,Yes,Yes,2,2.5,White,"August, September","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-66268,Shrub,Himalayas China Jap,Full Sun to Part Shade,Medium,Fast,Marginal,Yes,No,2,2.5,Mauve Pink Red,"July, August, September","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-67239,Tree,Scandinavian Artic Circle,Full Sun to Part Shade,Sheltered,Fast,Hardy,No,No,20,10,,,
NZOR-6-67399,Annual/Perennial,China and Japan,Full Sun to Part Shade,Medium,Fast,Hardy,Yes,No,1.5,1.3,Assorted,"March, April, May, June","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-67399,Annual/Perennial,China and Japan,Full Sun to Part Shade,Medium,Fast,Hardy,Yes,No,1.5,1,Assorted,,"[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-67440,Shrub,"Japan, Taiwan",Full Sun,Medium,Slow,Marginal,Yes,No,5,5,White,"March, April, May, June, July, August, September","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
NZOR-6-67480,Annual/Perennial,S Africa,Full Sun,Wind/Salt tolerant,Fast,Tender,Yes,No,0.3,1,Pink White,"January, February, October, November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-67745,Tree,N Americas,Full Sun to Part Shade,Wind Tolerant,Medium,,No,No,25,15,Pink Purple Red White Yellow,"March, April, May, September, October, November","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
NZOR-6-68412,Annual/Perennial,Western and Central Europe,Full Sun to Part Shade,Medium,Fast,Hardy,Yes,No,0.8,0.5,Assorted Cream,"June, July, August, September","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
NZOR-6-69073,Tree,North America,Full Sun to Part Shade,Medium,Medium,Hardy,No,No,15,5,Yellow,"January, February","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}]"
NZOR-6-69570,Tree,Japan,Full Sun,Medium,Fast,Hardy,Yes,No,4.5,2,,,
NZOR-6-69570,Shrub,Japan,Full Sun to Part Shade,Medium,Slow,Hardy,Yes,No,2,3,,,
NZOR-6-69570,Shrub,Japan,Full Sun,Medium,Slow,Hardy,Yes,No,0.6,0.6,,,
NZOR-6-69570,Shrub,Japan,Full Sun to Part Shade,Medium,Slow,Hardy,Yes,No,1,1,,,
NZOR-6-69605,Shrub,West Indies,Moderate/Dappled Shade,Sheltered,Medium,Tender,Yes,No,0.8,1,Orange Red,"November, December","[{""Zone"": 9}, {""Zone"": 10}, {""Zone"": 11}]"
NZOR-6-6995,Annual/Perennial,Southeast USA,Half Sun / Half Shade,Medium,Medium,Hardy,No,No,2,2.5,Cream Pink White,"January, February, March, December","[{""Zone"": 7}, {""Zone"": 8}, {""Zone"": 9}, {""Zone"": 10}]"
